Month,NonRecreationVisitors,RecreationVisitors,UnitCode,UnitName,Year
1,11667,133187,GRCA,Grand Canyon NP,1998
2,12354,135141,GRCA,Grand Canyon NP,1998
3,23009,248949,GRCA,Grand Canyon NP,1998
4,36803,401811,GRCA,Grand Canyon NP,1998
5,35853,444044,GRCA,Grand Canyon NP,1998
6,39900,532945,GRCA,Grand Canyon NP,1998
7,45004,586676,GRCA,Grand Canyon NP,1998
8,46462,600640,GRCA,Grand Canyon NP,1998
9,28166,421853,GRCA,Grand Canyon NP,1998
10,27972,375993,GRCA,Grand Canyon NP,1998
11,18542,209611,GRCA,Grand Canyon NP,1998
12,12675,148832,GRCA,Grand Canyon NP,1998
1,14140,154225,GRCA,Grand Canyon NP,1999
2,14601,168127,GRCA,Grand Canyon NP,1999
3,30079,367827,GRCA,Grand Canyon NP,1999
4,31525,345769,GRCA,Grand Canyon NP,1999
5,34162,456674,GRCA,Grand Canyon NP,1999
6,41601,564036,GRCA,Grand Canyon NP,1999
7,53070,655350,GRCA,Grand Canyon NP,1999
8,44424,608486,GRCA,Grand Canyon NP,1999
9,31173,491822,GRCA,Grand Canyon NP,1999
10,26802,378777,GRCA,Grand Canyon NP,1999
11,16403,206084,GRCA,Grand Canyon NP,1999
12,17047,177947,GRCA,Grand Canyon NP,1999
1,14578,153667,GRCA,Grand Canyon NP,2000
2,12303,159129,GRCA,Grand Canyon NP,2000
3,29570,310278,GRCA,Grand Canyon NP,2000
4,33461,392888,GRCA,Grand Canyon NP,2000
5,37206,459685,GRCA,Grand Canyon NP,2000
6,40845,528779,GRCA,Grand Canyon NP,2000
7,54290,624033,GRCA,Grand Canyon NP,2000
8,42828,590701,GRCA,Grand Canyon NP,2000
9,30019,474295,GRCA,Grand Canyon NP,2000
10,26258,368560,GRCA,Grand Canyon NP,2000
11,16148,205567,GRCA,Grand Canyon NP,2000
12,18825,192646,GRCA,Grand Canyon NP,2000
1,14452,152246,GRCA,Grand Canyon NP,2001
2,10697,133442,GRCA,Grand Canyon NP,2001
3,29598,304407,GRCA,Grand Canyon NP,2001
4,32430,363932,GRCA,Grand Canyon NP,2001
5,33939,446090,GRCA,Grand Canyon NP,2001
6,37811,517870,GRCA,Grand Canyon NP,2001
7,49034,620638,GRCA,Grand Canyon NP,2001
8,41777,565883,GRCA,Grand Canyon NP,2001
9,23896,348445,GRCA,Grand Canyon NP,2001
10,22946,287259,GRCA,Grand Canyon NP,2001
11,19138,192539,GRCA,Grand Canyon NP,2001
12,19269,172058,GRCA,Grand Canyon NP,2001
1,15382,141451,GRCA,Grand Canyon NP,2002
2,14521,147784,GRCA,Grand Canyon NP,2002
3,29846,295462,GRCA,Grand Canyon NP,2002
4,32211,331852,GRCA,Grand Canyon NP,2002
5,31574,408987,GRCA,Grand Canyon NP,2002
6,37960,502154,GRCA,Grand Canyon NP,2002
7,46368,568408,GRCA,Grand Canyon NP,2002
8,41598,520331,GRCA,Grand Canyon NP,2002
9,25916,368543,GRCA,Grand Canyon NP,2002
10,24926,324351,GRCA,Grand Canyon NP,2002
11,19572,217586,GRCA,Grand Canyon NP,2002
12,17291,175065,GRCA,Grand Canyon NP,2002
1,15377,156481,GRCA,Grand Canyon NP,2003
2,14119,148388,GRCA,Grand Canyon NP,2003
3,25590,274120,GRCA,Grand Canyon NP,2003
4,33410,340245,GRCA,Grand Canyon NP,2003
5,30239,398371,GRCA,Grand Canyon NP,2003
6,38947,536251,GRCA,Grand Canyon NP,2003
7,48032,603109,GRCA,Grand Canyon NP,2003
8,42633,550855,GRCA,Grand Canyon NP,2003
9,26046,377719,GRCA,Grand Canyon NP,2003
10,26265,335317,GRCA,Grand Canyon NP,2003
11,20693,220124,GRCA,Grand Canyon NP,2003
12,18148,183920,GRCA,Grand Canyon NP,2003
1,15018,150345,GRCA,Grand Canyon NP,2004
2,13680,148379,GRCA,Grand Canyon NP,2004
3,28621,313056,GRCA,Grand Canyon NP,2004
4,35604,409645,GRCA,Grand Canyon NP,2004
5,31696,444078,GRCA,Grand Canyon NP,2004
6,37230,529486,GRCA,Grand Canyon NP,2004
7,52049,625584,GRCA,Grand Canyon NP,2004
8,41527,549643,GRCA,Grand Canyon NP,2004
9,28085,425037,GRCA,Grand Canyon NP,2004
10,26442,333874,GRCA,Grand Canyon NP,2004
11,19840,219953,GRCA,Grand Canyon NP,2004
12,16885,177154,GRCA,Grand Canyon NP,2004
1,3530,132660,GRCA,Grand Canyon NP,2005
2,4119,151719,GRCA,Grand Canyon NP,2005
3,4688,356357,GRCA,Grand Canyon NP,2005
4,5411,380473,GRCA,Grand Canyon NP,2005
5,7421,444253,GRCA,Grand Canyon NP,2005
6,7664,594410,GRCA,Grand Canyon NP,2005
7,7163,611813,GRCA,Grand Canyon NP,2005
8,6905,572431,GRCA,Grand Canyon NP,2005
9,7754,392835,GRCA,Grand Canyon NP,2005
10,6134,335518,GRCA,Grand Canyon NP,2005
11,4406,230597,GRCA,Grand Canyon NP,2005
12,3518,198456,GRCA,Grand Canyon NP,2005
1,3428,163222,GRCA,Grand Canyon NP,2006
2,3963,178982,GRCA,Grand Canyon NP,2006
3,6498,296498,GRCA,Grand Canyon NP,2006
4,5156,419253,GRCA,Grand Canyon NP,2006
5,6831,451576,GRCA,Grand Canyon NP,2006
6,8940,509456,GRCA,Grand Canyon NP,2006
7,10038,578208,GRCA,Grand Canyon NP,2006
8,8453,507951,GRCA,Grand Canyon NP,2006
9,7604,399117,GRCA,Grand Canyon NP,2006
10,7383,352556,GRCA,Grand Canyon NP,2006
11,4673,239306,GRCA,Grand Canyon NP,2006
12,3741,183314,GRCA,Grand Canyon NP,2006
1,4230,139636,GRCA,Grand Canyon NP,2007
2,4926,155049,GRCA,Grand Canyon NP,2007
3,8685,332226,GRCA,Grand Canyon NP,2007
4,10367,431874,GRCA,Grand Canyon NP,2007
5,8442,443773,GRCA,Grand Canyon NP,2007
6,9440,515106,GRCA,Grand Canyon NP,2007
7,12744,604185,GRCA,Grand Canyon NP,2007
8,15275,580670,GRCA,Grand Canyon NP,2007
9,11682,424493,GRCA,Grand Canyon NP,2007
10,9158,362602,GRCA,Grand Canyon NP,2007
11,4280,235217,GRCA,Grand Canyon NP,2007
12,2840,188837,GRCA,Grand Canyon NP,2007
1,3147,123600,GRCA,Grand Canyon NP,2008
2,3641,146730,GRCA,Grand Canyon NP,2008
3,5322,358409,GRCA,Grand Canyon NP,2008
4,7259,377542,GRCA,Grand Canyon NP,2008
5,9243,453651,GRCA,Grand Canyon NP,2008
6,7074,530291,GRCA,Grand Canyon NP,2008
7,6113,644915,GRCA,Grand Canyon NP,2008
8,5778,633985,GRCA,Grand Canyon NP,2008
9,4694,433030,GRCA,Grand Canyon NP,2008
10,6104,359396,GRCA,Grand Canyon NP,2008
11,4514,209843,GRCA,Grand Canyon NP,2008
12,2942,153922,GRCA,Grand Canyon NP,2008
1,3569,135463,GRCA,Grand Canyon NP,2009
2,3296,132865,GRCA,Grand Canyon NP,2009
3,4914,310717,GRCA,Grand Canyon NP,2009
4,7158,393469,GRCA,Grand Canyon NP,2009
5,10613,432940,GRCA,Grand Canyon NP,2009
6,8142,529833,GRCA,Grand Canyon NP,2009
7,6195,658993,GRCA,Grand Canyon NP,2009
8,5709,600442,GRCA,Grand Canyon NP,2009
9,5292,425737,GRCA,Grand Canyon NP,2009
10,7970,352207,GRCA,Grand Canyon NP,2009
11,4880,214355,GRCA,Grand Canyon NP,2009
12,2972,161047,GRCA,Grand Canyon NP,2009
1,2478,120409,GRCA,Grand Canyon NP,2010
2,2787,124573,GRCA,Grand Canyon NP,2010
3,5483,312903,GRCA,Grand Canyon NP,2010
4,7409,375136,GRCA,Grand Canyon NP,2010
5,12180,399037,GRCA,Grand Canyon NP,2010
6,12018,555941,GRCA,Grand Canyon NP,2010
7,8070,647636,GRCA,Grand Canyon NP,2010
8,7713,629167,GRCA,Grand Canyon NP,2010
9,6725,477863,GRCA,Grand Canyon NP,2010
10,7446,359758,GRCA,Grand Canyon NP,2010
11,5778,219474,GRCA,Grand Canyon NP,2010
12,3794,166489,GRCA,Grand Canyon NP,2010
1,3951,139029,GRCA,Grand Canyon NP,2011
2,3482,120726,GRCA,Grand Canyon NP,2011
3,5841,304583,GRCA,Grand Canyon NP,2011
4,6797,388363,GRCA,Grand Canyon NP,2011
5,9881,419569,GRCA,Grand Canyon NP,2011
6,6897,544089,GRCA,Grand Canyon NP,2011
7,5760,654871,GRCA,Grand Canyon NP,2011
8,4616,595265,GRCA,Grand Canyon NP,2011
9,4115,410636,GRCA,Grand Canyon NP,2011
10,5172,348203,GRCA,Grand Canyon NP,2011
11,3531,201809,GRCA,Grand Canyon NP,2011
12,2222,171035,GRCA,Grand Canyon NP,2011
1,2776,141357,GRCA,Grand Canyon NP,2012
2,2644,141305,GRCA,Grand Canyon NP,2012
3,4148,291120,GRCA,Grand Canyon NP,2012
4,4850,389777,GRCA,Grand Canyon NP,2012
5,7977,416363,GRCA,Grand Canyon NP,2012
6,5068,549688,GRCA,Grand Canyon NP,2012
7,4458,647953,GRCA,Grand Canyon NP,2012
8,4092,610680,GRCA,Grand Canyon NP,2012
9,4648,448925,GRCA,Grand Canyon NP,2012
10,5595,376225,GRCA,Grand Canyon NP,2012
11,3248,221927,GRCA,Grand Canyon NP,2012
12,2103,186032,GRCA,Grand Canyon NP,2012
1,2338,143405,GRCA,Grand Canyon NP,2013
2,1720,145356,GRCA,Grand Canyon NP,2013
3,3753,359799,GRCA,Grand Canyon NP,2013
4,4576,375899,GRCA,Grand Canyon NP,2013
5,8904,468178,GRCA,Grand Canyon NP,2013
6,5154,613479,GRCA,Grand Canyon NP,2013
7,4718,728543,GRCA,Grand Canyon NP,2013
8,3182,633026,GRCA,Grand Canyon NP,2013
9,3146,465665,GRCA,Grand Canyon NP,2013
10,1674,197742,GRCA,Grand Canyon NP,2013
11,2802,217733,GRCA,Grand Canyon NP,2013
12,1702,216015,GRCA,Grand Canyon NP,2013
1,1924,173458,GRCA,Grand Canyon NP,2014
2,2523,176364,GRCA,Grand Canyon NP,2014
3,3951,353920,GRCA,Grand Canyon NP,2014
4,5493,320348,GRCA,Grand Canyon NP,2014
5,9280,463713,GRCA,Grand Canyon NP,2014
6,6032,563375,GRCA,Grand Canyon NP,2014
7,4252,621953,GRCA,Grand Canyon NP,2014
8,3830,671027,GRCA,Grand Canyon NP,2014
9,4062,488359,GRCA,Grand Canyon NP,2014
10,4300,410933,GRCA,Grand Canyon NP,2014
11,2700,256705,GRCA,Grand Canyon NP,2014
12,2020,256616,GRCA,Grand Canyon NP,2014
1,2444,191781,GRCA,Grand Canyon NP,2015
2,2560,224311,GRCA,Grand Canyon NP,2015
3,4677,437563,GRCA,Grand Canyon NP,2015
4,5548,486989,GRCA,Grand Canyon NP,2015
5,10491,541338,GRCA,Grand Canyon NP,2015
6,8652,614938,GRCA,Grand Canyon NP,2015
7,6452,714911,GRCA,Grand Canyon NP,2015
8,4936,793412,GRCA,Grand Canyon NP,2015
9,4426,525090,GRCA,Grand Canyon NP,2015
10,5757,444363,GRCA,Grand Canyon NP,2015
11,4758,273558,GRCA,Grand Canyon NP,2015
12,2175,272482,GRCA,Grand Canyon NP,2015
1,3009,189103,GRCA,Grand Canyon NP,2016
2,3650,214361,GRCA,Grand Canyon NP,2016
3,8198,504295,GRCA,Grand Canyon NP,2016
4,12426,464922,GRCA,Grand Canyon NP,2016
5,15876,588591,GRCA,Grand Canyon NP,2016
6,2636,700421,GRCA,Grand Canyon NP,2016
7,2058,839086,GRCA,Grand Canyon NP,2016
8,3147,743158,GRCA,Grand Canyon NP,2016
9,3052,578006,GRCA,Grand Canyon NP,2016
10,2878,517791,GRCA,Grand Canyon NP,2016
11,1899,333204,GRCA,Grand Canyon NP,2016
12,1606,296873,GRCA,Grand Canyon NP,2016
1,1322,217102,GRCA,Grand Canyon NP,2017
2,1608,239154,GRCA,Grand Canyon NP,2017
3,2150,502739,GRCA,Grand Canyon NP,2017
4,1893,590006,GRCA,Grand Canyon NP,2017
5,2350,606247,GRCA,Grand Canyon NP,2017
6,2523,726916,GRCA,Grand Canyon NP,2017
7,2052,837258,GRCA,Grand Canyon NP,2017
8,5056,745613,GRCA,Grand Canyon NP,2017
9,1832,571946,GRCA,Grand Canyon NP,2017
10,2198,529825,GRCA,Grand Canyon NP,2017
11,1701,349326,GRCA,Grand Canyon NP,2017
12,1473,338106,GRCA,Grand Canyon NP,2017
1,2080,257366,GRCA,Grand Canyon NP,2018
2,2076,265949,GRCA,Grand Canyon NP,2018
3,2370,503284,GRCA,Grand Canyon NP,2018
4,2016,549416,GRCA,Grand Canyon NP,2018
5,2020,637703,GRCA,Grand Canyon NP,2018
6,2312,673474,GRCA,Grand Canyon NP,2018
7,1928,799765,GRCA,Grand Canyon NP,2018
8,2030,744826,GRCA,Grand Canyon NP,2018
9,2074,615783,GRCA,Grand Canyon NP,2018
10,1950,555094,GRCA,Grand Canyon NP,2018
11,1462,408794,GRCA,Grand Canyon NP,2018
12,1430,369041,GRCA,Grand Canyon NP,2018
1,1816,225056,GRCA,Grand Canyon NP,2019
2,1104,213050,GRCA,Grand Canyon NP,2019
3,1432,451228,GRCA,Grand Canyon NP,2019
4,1634,562265,GRCA,Grand Canyon NP,2019
5,2122,618598,GRCA,Grand Canyon NP,2019
6,2254,643821,GRCA,Grand Canyon NP,2019
7,2078,756860,GRCA,Grand Canyon NP,2019
8,1932,700896,GRCA,Grand Canyon NP,2019
9,1870,578852,GRCA,Grand Canyon NP,2019
10,2193,551558,GRCA,Grand Canyon NP,2019
11,1611,347847,GRCA,Grand Canyon NP,2019
12,1203,324380,GRCA,Grand Canyon NP,2019
1,1316,246460,GRCA,Grand Canyon NP,2020
2,1389,252897,GRCA,Grand Canyon NP,2020
3,718,276002,GRCA,Grand Canyon NP,2020
4,0,0,GRCA,Grand Canyon NP,2020
5,536,43397,GRCA,Grand Canyon NP,2020
6,1502,232267,GRCA,Grand Canyon NP,2020
7,1268,350003,GRCA,Grand Canyon NP,2020
8,1128,303900,GRCA,Grand Canyon NP,2020
9,1352,249010,GRCA,Grand Canyon NP,2020
10,2367,421568,GRCA,Grand Canyon NP,2020
11,1944,275764,GRCA,Grand Canyon NP,2020
12,1268,245830,GRCA,Grand Canyon NP,2020
1,408,164922,GRCA,Grand Canyon NP,2021
2,704,161428,GRCA,Grand Canyon NP,2021
3,1222,317054,GRCA,Grand Canyon NP,2021
4,1434,421232,GRCA,Grand Canyon NP,2021
5,1706,484442,GRCA,Grand Canyon NP,2021
6,456,538530,GRCA,Grand Canyon NP,2021
7,4568,556766,GRCA,Grand Canyon NP,2021
8,2058,430684,GRCA,Grand Canyon NP,2021
9,2532,399321,GRCA,Grand Canyon NP,2021
10,1056,430734,GRCA,Grand Canyon NP,2021
11,1442,346971,GRCA,Grand Canyon NP,2021
12,657,280593,GRCA,Grand Canyon NP,2021
1,534,180094,GRCA,Grand Canyon NP,2022
2,651,191984,GRCA,Grand Canyon NP,2022
3,762,392273,GRCA,Grand Canyon NP,2022
4,674,438576,GRCA,Grand Canyon NP,2022
5,602,496238,GRCA,Grand Canyon NP,2022
6,828,510239,GRCA,Grand Canyon NP,2022
7,609,543760,GRCA,Grand Canyon NP,2022
8,585,500265,GRCA,Grand Canyon NP,2022
9,492,439611,GRCA,Grand Canyon NP,2022
10,525,442697,GRCA,Grand Canyon NP,2022
11,735,323112,GRCA,Grand Canyon NP,2022
12,723,273252,GRCA,Grand Canyon NP,2022
1,778,134361,GRCA,Grand Canyon NP,2023
2,532,151395,GRCA,Grand Canyon NP,2023
3,657,326916,GRCA,Grand Canyon NP,2023
4,1426,463305,GRCA,Grand Canyon NP,2023
5,886,491137,GRCA,Grand Canyon NP,2023
6,1194,506448,GRCA,Grand Canyon NP,2023
7,802,557321,GRCA,Grand Canyon NP,2023
8,1548,522994,GRCA,Grand Canyon NP,2023
9,1576,466960,GRCA,Grand Canyon NP,2023
10,900,474360,GRCA,Grand Canyon NP,2023
11,1568,332145,GRCA,Grand Canyon NP,2023
12,666,306363,GRCA,Grand Canyon NP,2023
1,3144,15637,ZION,Zion NP,1980
2,1948,17832,ZION,Zion NP,1980
3,3501,32537,ZION,Zion NP,1980
4,6127,58225,ZION,Zion NP,1980
5,13497,134747,ZION,Zion NP,1980
6,17799,175129,ZION,Zion NP,1980
7,20131,212492,ZION,Zion NP,1980
8,20044,212223,ZION,Zion NP,1980
9,11247,136648,ZION,Zion NP,1980
10,7111,75312,ZION,Zion NP,1980
11,3189,32542,ZION,Zion NP,1980
12,2102,20522,ZION,Zion NP,1980
1,2545,24349,ZION,Zion NP,1981
2,2377,22594,ZION,Zion NP,1981
3,3684,35058,ZION,Zion NP,1981
4,6482,63036,ZION,Zion NP,1981
5,12178,132198,ZION,Zion NP,1981
6,21003,221905,ZION,Zion NP,1981
7,22248,233041,ZION,Zion NP,1981
8,20571,262514,ZION,Zion NP,1981
9,11522,150219,ZION,Zion NP,1981
10,7970,86905,ZION,Zion NP,1981
11,3532,34820,ZION,Zion NP,1981
12,2285,22169,ZION,Zion NP,1981
1,1594,15445,ZION,Zion NP,1982
2,2170,20958,ZION,Zion NP,1982
3,3939,38731,ZION,Zion NP,1982
4,6744,72295,ZION,Zion NP,1982
5,13688,146438,ZION,Zion NP,1982
6,16525,221168,ZION,Zion NP,1982
7,24613,252010,ZION,Zion NP,1982
8,18987,196725,ZION,Zion NP,1982
9,13312,140672,ZION,Zion NP,1982
10,7967,85304,ZION,Zion NP,1982
11,3425,32936,ZION,Zion NP,1982
12,2496,23608,ZION,Zion NP,1982
1,1956,18578,ZION,Zion NP,1983
2,2481,24133,ZION,Zion NP,1983
3,3620,36086,ZION,Zion NP,1983
4,6575,75772,ZION,Zion NP,1983
5,18845,183803,ZION,Zion NP,1983
6,18880,201746,ZION,Zion NP,1983
7,20002,227243,ZION,Zion NP,1983
8,19948,202119,ZION,Zion NP,1983
9,14317,154567,ZION,Zion NP,1983
10,8263,90204,ZION,Zion NP,1983
11,3066,37866,ZION,Zion NP,1983
12,2275,20913,ZION,Zion NP,1983
1,2348,21848,ZION,Zion NP,1984
2,2809,26463,ZION,Zion NP,1984
3,5007,48492,ZION,Zion NP,1984
4,8705,89509,ZION,Zion NP,1984
5,21231,160492,ZION,Zion NP,1984
6,35091,231037,ZION,Zion NP,1984
7,32013,232872,ZION,Zion NP,1984
8,30888,226230,ZION,Zion NP,1984
9,24190,174514,ZION,Zion NP,1984
10,14433,102092,ZION,Zion NP,1984
11,10917,42409,ZION,Zion NP,1984
12,1594,21296,ZION,Zion NP,1984
1,2188,23339,ZION,Zion NP,1985
2,2838,30716,ZION,Zion NP,1985
3,5120,54763,ZION,Zion NP,1985
4,8730,95748,ZION,Zion NP,1985
5,29015,201599,ZION,Zion NP,1985
6,31745,229265,ZION,Zion NP,1985
7,31614,253508,ZION,Zion NP,1985
8,30939,253802,ZION,Zion NP,1985
9,22226,182744,ZION,Zion NP,1985
10,14891,100050,ZION,Zion NP,1985
11,4158,44125,ZION,Zion NP,1985
12,3146,33613,ZION,Zion NP,1985
1,3230,35763,ZION,Zion NP,1986
2,3357,35919,ZION,Zion NP,1986
3,7457,80728,ZION,Zion NP,1986
4,8380,92993,ZION,Zion NP,1986
5,25206,246440,ZION,Zion NP,1986
6,32118,252715,ZION,Zion NP,1986
7,32673,261818,ZION,Zion NP,1986
8,32989,269267,ZION,Zion NP,1986
9,22414,194138,ZION,Zion NP,1986
10,14160,110052,ZION,Zion NP,1986
11,7557,50783,ZION,Zion NP,1986
12,4867,39887,ZION,Zion NP,1986
1,3230,35783,ZION,Zion NP,1987
2,3424,37091,ZION,Zion NP,1987
3,5268,57095,ZION,Zion NP,1987
4,10560,117924,ZION,Zion NP,1987
5,25803,203914,ZION,Zion NP,1987
6,35446,267237,ZION,Zion NP,1987
7,35649,296526,ZION,Zion NP,1987
8,35520,300993,ZION,Zion NP,1987
9,27636,231095,ZION,Zion NP,1987
10,15959,131044,ZION,Zion NP,1987
11,6888,61714,ZION,Zion NP,1987
12,3380,37203,ZION,Zion NP,1987
1,3219,38333,ZION,Zion NP,1988
2,3857,46684,ZION,Zion NP,1988
3,5828,65640,ZION,Zion NP,1988
4,14573,129748,ZION,Zion NP,1988
5,24075,208323,ZION,Zion NP,1988
6,38885,308566,ZION,Zion NP,1988
7,37626,305583,ZION,Zion NP,1988
8,36256,314482,ZION,Zion NP,1988
9,30577,262166,ZION,Zion NP,1988
10,17875,157715,ZION,Zion NP,1988
11,10172,71847,ZION,Zion NP,1988
12,3233,39245,ZION,Zion NP,1988
1,2903,33534,ZION,Zion NP,1989
2,3349,38254,ZION,Zion NP,1989
3,8787,94224,ZION,Zion NP,1989
4,13749,132387,ZION,Zion NP,1989
5,25886,235179,ZION,Zion NP,1989
6,37770,300330,ZION,Zion NP,1989
7,39718,304532,ZION,Zion NP,1989
8,42229,321244,ZION,Zion NP,1989
9,28975,248105,ZION,Zion NP,1989
10,19931,163695,ZION,Zion NP,1989
11,12876,86055,ZION,Zion NP,1989
12,6215,41317,ZION,Zion NP,1989
1,4982,54093,ZION,Zion NP,1990
2,4679,48346,ZION,Zion NP,1990
3,6972,77423,ZION,Zion NP,1990
4,16640,154762,ZION,Zion NP,1990
5,29983,237277,ZION,Zion NP,1990
6,35455,316983,ZION,Zion NP,1990
7,33191,308335,ZION,Zion NP,1990
8,38969,340603,ZION,Zion NP,1990
9,29910,257272,ZION,Zion NP,1990
10,21115,166148,ZION,Zion NP,1990
11,14340,98844,ZION,Zion NP,1990
12,3978,42314,ZION,Zion NP,1990
1,5007,54687,ZION,Zion NP,1991
2,5894,64780,ZION,Zion NP,1991
3,6536,71951,ZION,Zion NP,1991
4,12001,131160,ZION,Zion NP,1991
5,27556,255396,ZION,Zion NP,1991
6,43663,336422,ZION,Zion NP,1991
7,46153,349020,ZION,Zion NP,1991
8,41749,362064,ZION,Zion NP,1991
9,33676,278614,ZION,Zion NP,1991
10,26791,208030,ZION,Zion NP,1991
11,12359,80061,ZION,Zion NP,1991
12,4681,44812,ZION,Zion NP,1991
1,5023,55002,ZION,Zion NP,1992
2,5257,58579,ZION,Zion NP,1992
3,7148,81606,ZION,Zion NP,1992
4,12001,138140,ZION,Zion NP,1992
5,33540,257471,ZION,Zion NP,1992
6,42266,338363,ZION,Zion NP,1992
7,44226,353454,ZION,Zion NP,1992
8,48898,415549,ZION,Zion NP,1992
9,52000,318549,ZION,Zion NP,1992
10,30114,225259,ZION,Zion NP,1992
11,11232,89896,ZION,Zion NP,1992
12,5517,58758,ZION,Zion NP,1992
1,1860,52236,ZION,Zion NP,1993
2,1680,50599,ZION,Zion NP,1993
3,1860,106142,ZION,Zion NP,1993
4,1800,206549,ZION,Zion NP,1993
5,1860,220669,ZION,Zion NP,1993
6,1800,335945,ZION,Zion NP,1993
7,1860,348106,ZION,Zion NP,1993
8,1860,376382,ZION,Zion NP,1993
9,1800,290893,ZION,Zion NP,1993
10,1860,258341,ZION,Zion NP,1993
11,1800,92657,ZION,Zion NP,1993
12,1860,54061,ZION,Zion NP,1993
1,1860,60598,ZION,Zion NP,1994
2,1680,55083,ZION,Zion NP,1994
3,1860,103289,ZION,Zion NP,1994
4,1800,205846,ZION,Zion NP,1994
5,1860,198731,ZION,Zion NP,1994
6,1800,304478,ZION,Zion NP,1994
7,1860,326536,ZION,Zion NP,1994
8,1860,361394,ZION,Zion NP,1994
9,1800,295720,ZION,Zion NP,1994
10,1860,221345,ZION,Zion NP,1994
11,1800,90568,ZION,Zion NP,1994
12,1860,47283,ZION,Zion NP,1994
1,1860,60215,ZION,Zion NP,1995
2,1680,70317,ZION,Zion NP,1995
3,1860,119841,ZION,Zion NP,1995
4,1800,189511,ZION,Zion NP,1995
5,1860,202000,ZION,Zion NP,1995
6,1800,337268,ZION,Zion NP,1995
7,1860,363645,ZION,Zion NP,1995
8,1860,377107,ZION,Zion NP,1995
9,1800,312443,ZION,Zion NP,1995
10,1860,224457,ZION,Zion NP,1995
11,1800,119920,ZION,Zion NP,1995
12,1860,53438,ZION,Zion NP,1995
1,1860,58277,ZION,Zion NP,1996
2,1680,70136,ZION,Zion NP,1996
3,1860,126044,ZION,Zion NP,1996
4,1800,237607,ZION,Zion NP,1996
5,1860,238705,ZION,Zion NP,1996
6,1800,339727,ZION,Zion NP,1996
7,1860,340812,ZION,Zion NP,1996
8,1860,372426,ZION,Zion NP,1996
9,1800,310840,ZION,Zion NP,1996
10,1860,239701,ZION,Zion NP,1996
11,1800,102777,ZION,Zion NP,1996
12,1860,60949,ZION,Zion NP,1996
1,1860,65244,ZION,Zion NP,1997
2,1680,68431,ZION,Zion NP,1997
3,1860,128143,ZION,Zion NP,1997
4,1800,230390,ZION,Zion NP,1997
5,1860,226370,ZION,Zion NP,1997
6,1800,326154,ZION,Zion NP,1997
7,1860,333883,ZION,Zion NP,1997
8,1860,367010,ZION,Zion NP,1997
9,1800,304847,ZION,Zion NP,1997
10,1860,230274,ZION,Zion NP,1997
11,1800,104605,ZION,Zion NP,1997
12,1860,60183,ZION,Zion NP,1997
1,1860,70167,ZION,Zion NP,1998
2,1680,62429,ZION,Zion NP,1998
3,1860,112119,ZION,Zion NP,1998
4,1800,201553,ZION,Zion NP,1998
5,1860,230959,ZION,Zion NP,1998
6,1800,325129,ZION,Zion NP,1998
7,1860,318876,ZION,Zion NP,1998
8,1860,359490,ZION,Zion NP,1998
9,1800,284343,ZION,Zion NP,1998
10,1860,229844,ZION,Zion NP,1998
11,1800,112117,ZION,Zion NP,1998
12,1860,63022,ZION,Zion NP,1998
1,1860,73220,ZION,Zion NP,1999
2,1680,69337,ZION,Zion NP,1999
3,1860,122668,ZION,Zion NP,1999
4,1800,218059,ZION,Zion NP,1999
5,1860,218639,ZION,Zion NP,1999
6,1800,298448,ZION,Zion NP,1999
7,1860,335012,ZION,Zion NP,1999
8,1860,373744,ZION,Zion NP,1999
9,1800,309215,ZION,Zion NP,1999
10,1860,237279,ZION,Zion NP,1999
11,1800,124086,ZION,Zion NP,1999
12,1860,69957,ZION,Zion NP,1999
1,1860,80141,ZION,Zion NP,2000
2,1680,73390,ZION,Zion NP,2000
3,1860,126843,ZION,Zion NP,2000
4,1800,220905,ZION,Zion NP,2000
5,1860,239579,ZION,Zion NP,2000
6,1800,341054,ZION,Zion NP,2000
7,1860,341050,ZION,Zion NP,2000
8,1860,331474,ZION,Zion NP,2000
9,1800,289827,ZION,Zion NP,2000
10,1860,232685,ZION,Zion NP,2000
11,1800,105733,ZION,Zion NP,2000
12,1860,49667,ZION,Zion NP,2000
1,1860,61795,ZION,Zion NP,2001
2,1680,53960,ZION,Zion NP,2001
3,1860,95231,ZION,Zion NP,2001
4,1800,207864,ZION,Zion NP,2001
5,1860,210707,ZION,Zion NP,2001
6,1800,323759,ZION,Zion NP,2001
7,1860,321920,ZION,Zion NP,2001
8,1860,344531,ZION,Zion NP,2001
9,1800,261476,ZION,Zion NP,2001
10,1860,179932,ZION,Zion NP,2001
11,1800,105821,ZION,Zion NP,2001
12,1860,50783,ZION,Zion NP,2001
1,1860,55866,ZION,Zion NP,2002
2,1680,66575,ZION,Zion NP,2002
3,1860,158518,ZION,Zion NP,2002
4,1800,279225,ZION,Zion NP,2002
5,1860,301163,ZION,Zion NP,2002
6,1800,329355,ZION,Zion NP,2002
7,1860,347541,ZION,Zion NP,2002
8,1860,322920,ZION,Zion NP,2002
9,1800,312931,ZION,Zion NP,2002
10,1860,229989,ZION,Zion NP,2002
11,1800,112489,ZION,Zion NP,2002
12,1860,75973,ZION,Zion NP,2002
1,1860,71233,ZION,Zion NP,2003
2,1680,72781,ZION,Zion NP,2003
3,1860,143284,ZION,Zion NP,2003
